Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
chevrolet,impala,2007.0,4.9,hybrid,manual,133488.0,5.0,4.0,9430.0
chevrolet,malibu,2009.0,3.2,electric,manual,206720.0,5.0,3.0,7865.0
ford,explorer,2023.0,4.8,diesel,automatic,173090.0,3.0,3.0,13838.0
mercedes,c-class,2010.0,4.9,hybrid,semi-automatic,52477.0,2.0,1.0,11950.0
volkswagen,golf,2008.0,1.4,petrol,manual,4487.0,4.0,2.0,7810.0
toyota,rav4,2016.0,4.0,diesel,automatic,58993.0,4.0,5.0,13220.0
honda,civic,2021.0,1.3,petrol,automatic,252075.0,3.0,4.0,8158.0
audi,a3,2010.0,3.6,electric,automatic,193006.0,3.0,2.0,10339.0
hyundai,elantra,2021.0,4.3,hybrid,automatic,76879.0,5.0,4.0,15662.0
chevrolet,impala,2002.0,1.8,hybrid,automatic,225885.0,3.0,1.0,4482.0
kia,sportage,2001.0,2.3,hybrid,automatic,117992.0,2.0,5.0,6840.0
honda,accord,2002.0,1.5,hybrid,automatic,75593.0,2.0,3.0,7188.0
volkswagen,golf,2021.0,2.9,diesel,manual,245361.0,3.0,5.0,8392.0
audi,q5,2016.0,3.3,petrol,automatic,136132.0,2.0,1.0,10977.0
kia,rio,2006.0,1.7,petrol,automatic,112756.0,2.0,1.0,6844.0
mercedes,gla,2000.0,4.4,petrol,manual,19401.0,2.0,4.0,8111.0
kia,optima,2013.0,2.3,diesel,automatic,120919.0,5.0,2.0,9381.0
ford,explorer,2021.0,2.3,electric,semi-automatic,248883.0,2.0,4.0,9722.0
ford,focus,2006.0,3.9,hybrid,semi-automatic,38664.0,3.0,1.0,10026.0
honda,civic,2010.0,1.7,diesel,automatic,264213.0,4.0,4.0,5015.0
mercedes,e-class,2009.0,4.6,hybrid,automatic,235553.0,2.0,3.0,9188.0
chevrolet,impala,2022.0,2.0,petrol,automatic,93540.0,5.0,2.0,12329.0
ford,focus,2019.0,3.6,petrol,automatic,277052.0,4.0,4.0,9358.0
hyundai,elantra,2022.0,3.3,petrol,manual,8157.0,3.0,5.0,13836.0
toyota,rav4,2002.0,1.2,hybrid,manual,112578.0,3.0,4.0,4648.0
honda,civic,2006.0,2.7,petrol,automatic,42069.0,2.0,1.0,9258.0
volkswagen,golf,2005.0,3.4,electric,semi-automatic,285877.0,5.0,2.0,5282.0
bmw,3 series,2001.0,3.9,petrol,semi-automatic,61962.0,4.0,3.0,7060.0
honda,accord,2010.0,2.7,diesel,semi-automatic,11720.0,4.0,2.0,9565.0
volkswagen,passat,2012.0,1.8,diesel,semi-automatic,122118.0,5.0,4.0,7057.0
audi,q5,2010.0,3.4,electric,manual,160040.0,3.0,1.0,9299.0
bmw,5 series,2013.0,4.9,petrol,automatic,127507.0,3.0,5.0,11849.0
audi,q5,2003.0,1.5,petrol,semi-automatic,181314.0,4.0,1.0,2873.0
hyundai,elantra,2006.0,4.2,diesel,semi-automatic,298164.0,4.0,2.0,4136.0
hyundai,tucson,2005.0,4.7,hybrid,semi-automatic,42193.0,2.0,2.0,10456.0
chevrolet,impala,2012.0,4.4,petrol,manual,26805.0,2.0,5.0,11563.0
bmw,5 series,2000.0,1.7,hybrid,semi-automatic,48457.0,2.0,2.0,5830.0
honda,accord,2007.0,4.1,hybrid,manual,98065.0,2.0,3.0,9338.0
volkswagen,tiguan,2004.0,3.9,hybrid,manual,120794.0,3.0,3.0,7784.0
hyundai,sonata,2019.0,3.2,diesel,manual,54221.0,5.0,2.0,11915.0
toyota,corolla,2017.0,1.5,hybrid,semi-automatic,283042.0,3.0,1.0,6039.0
hyundai,tucson,2009.0,2.6,electric,automatic,1430.0,5.0,4.0,12871.0
bmw,x5,2010.0,1.5,electric,automatic,1588.0,3.0,4.0,12068.0
mercedes,e-class,2022.0,3.4,diesel,manual,45283.0,4.0,3.0,13194.0
volkswagen,golf,2018.0,2.8,electric,automatic,111967.0,2.0,1.0,13560.0
hyundai,tucson,2022.0,2.1,electric,manual,281662.0,4.0,2.0,9166.0
bmw,5 series,2005.0,4.7,petrol,semi-automatic,20173.0,3.0,3.0,9896.0
volkswagen,tiguan,2016.0,1.7,petrol,automatic,239501.0,5.0,3.0,7309.0
chevrolet,equinox,2016.0,4.3,electric,manual,84801.0,4.0,1.0,13503.0
audi,a4,2010.0,4.6,hybrid,semi-automatic,188992.0,4.0,1.0,8920.0
hyundai,tucson,2003.0,2.0,electric,manual,199482.0,2.0,4.0,5010.0
volkswagen,passat,2010.0,2.8,petrol,semi-automatic,38770.0,3.0,1.0,9124.0
bmw,5 series,2005.0,2.6,electric,manual,130929.0,3.0,4.0,7581.0
kia,sportage,2020.0,3.6,hybrid,semi-automatic,159695.0,5.0,1.0,11506.0
honda,civic,2000.0,2.4,electric,semi-automatic,99479.0,2.0,2.0,6510.0
hyundai,tucson,2002.0,4.1,petrol,semi-automatic,253999.0,5.0,2.0,3720.0
kia,optima,2000.0,3.0,petrol,manual,287796.0,2.0,1.0,2000.0
kia,optima,2022.0,4.7,hybrid,manual,148342.0,3.0,1.0,13433.0
audi,a3,2011.0,1.0,electric,semi-automatic,256297.0,4.0,3.0,5274.0
volkswagen,passat,2005.0,1.4,diesel,manual,194929.0,5.0,1.0,3101.0
bmw,5 series,2007.0,2.3,diesel,automatic,46417.0,2.0,1.0,9071.0
honda,accord,2006.0,1.8,diesel,automatic,242383.0,3.0,1.0,4352.0
honda,cr-v,2008.0,1.1,hybrid,semi-automatic,178375.0,5.0,2.0,5032.0
bmw,5 series,2001.0,2.4,petrol,manual,71138.0,5.0,1.0,5377.0
ford,explorer,2006.0,1.9,hybrid,semi-automatic,270910.0,3.0,1.0,3381.0
kia,optima,2022.0,2.4,hybrid,manual,123282.0,5.0,1.0,11634.0
hyundai,tucson,2002.0,2.7,electric,semi-automatic,93897.0,3.0,1.0,7522.0
honda,accord,2017.0,2.9,diesel,manual,196124.0,2.0,4.0,8177.0
ford,explorer,2018.0,4.1,diesel,semi-automatic,226037.0,3.0,1.0,9079.0
volkswagen,passat,2004.0,3.5,diesel,automatic,163544.0,4.0,1.0,7029.0
volkswagen,golf,2018.0,1.5,electric,manual,164345.0,2.0,2.0,9713.0
mercedes,c-class,2002.0,4.2,hybrid,manual,9159.0,2.0,2.0,9716.0
kia,optima,2016.0,4.4,petrol,automatic,276620.0,4.0,1.0,9267.0
chevrolet,malibu,2001.0,4.0,diesel,manual,150485.0,5.0,4.0,5390.0
hyundai,elantra,2010.0,4.2,hybrid,automatic,91546.0,5.0,1.0,11969.0
hyundai,elantra,2005.0,3.0,hybrid,manual,288021.0,3.0,1.0,3839.0
kia,rio,2005.0,3.5,diesel,manual,187571.0,3.0,3.0,5348.0
honda,civic,2016.0,2.7,petrol,semi-automatic,32377.0,2.0,1.0,10952.0
volkswagen,golf,2022.0,2.1,electric,manual,65641.0,3.0,3.0,13487.0
mercedes,gla,2015.0,2.6,electric,manual,129304.0,5.0,1.0,10613.0
bmw,x5,2009.0,1.8,hybrid,manual,201019.0,3.0,2.0,5579.0
volkswagen,tiguan,2013.0,1.3,petrol,manual,228030.0,5.0,2.0,4739.0
ford,fiesta,2005.0,4.1,hybrid,automatic,276665.0,4.0,5.0,6666.0
kia,sportage,2018.0,2.8,petrol,semi-automatic,282682.0,5.0,5.0,6646.0
audi,q5,2013.0,3.6,electric,automatic,195050.0,5.0,5.0,11199.0
kia,optima,2006.0,1.6,hybrid,manual,68222.0,2.0,5.0,7135.0
ford,explorer,2004.0,1.2,petrol,manual,146035.0,4.0,3.0,3579.0
honda,cr-v,2017.0,2.9,electric,manual,25616.0,2.0,5.0,13587.0
chevrolet,impala,2012.0,4.0,hybrid,manual,224113.0,2.0,2.0,8217.0
kia,rio,2012.0,1.4,hybrid,automatic,205706.0,3.0,1.0,7485.0
honda,cr-v,2013.0,3.2,electric,semi-automatic,76660.0,2.0,5.0,11666.0
hyundai,elantra,2017.0,1.7,hybrid,manual,241629.0,2.0,5.0,7067.0
toyota,corolla,2000.0,3.9,electric,manual,272522.0,5.0,1.0,4549.0
chevrolet,equinox,2013.0,2.0,diesel,automatic,32415.0,3.0,2.0,10851.0
hyundai,tucson,2005.0,2.5,hybrid,semi-automatic,127568.0,4.0,3.0,6548.0
honda,accord,2008.0,3.6,hybrid,automatic,264803.0,5.0,1.0,7303.0
kia,optima,2012.0,1.9,diesel,manual,88215.0,3.0,3.0,7835.0
chevrolet,malibu,2008.0,3.8,petrol,automatic,205273.0,5.0,3.0,7694.0
audi,a4,2010.0,4.1,electric,automatic,96811.0,4.0,3.0,12763.0
volkswagen,tiguan,2014.0,3.2,electric,automatic,191817.0,2.0,4.0,11163.0
audi,q5,2005.0,4.9,hybrid,semi-automatic,142060.0,2.0,2.0,8658.0
audi,a3,2012.0,4.9,diesel,semi-automatic,239807.0,3.0,2.0,7803.0
toyota,camry,2019.0,3.0,hybrid,automatic,71366.0,4.0,2.0,13872.0
toyota,rav4,2010.0,4.0,petrol,automatic,28005.0,2.0,2.0,12039.0
kia,optima,2010.0,3.6,petrol,semi-automatic,162017.0,3.0,3.0,7459.0
chevrolet,malibu,2002.0,4.0,diesel,automatic,289835.0,3.0,4.0,4403.0
ford,focus,2017.0,1.8,electric,semi-automatic,173848.0,3.0,5.0,9523.0
chevrolet,impala,2005.0,5.0,hybrid,manual,278430.0,4.0,3.0,6031.0
bmw,5 series,2010.0,2.1,electric,manual,56067.0,3.0,3.0,10078.0
hyundai,tucson,2018.0,4.6,electric,manual,28506.0,4.0,3.0,15529.0
toyota,rav4,2008.0,3.6,hybrid,manual,97823.0,5.0,4.0,9143.0
volkswagen,tiguan,2019.0,2.5,hybrid,manual,62786.0,2.0,1.0,12044.0
volkswagen,tiguan,2020.0,4.4,diesel,automatic,132926.0,4.0,5.0,13341.0
audi,q5,2014.0,2.1,electric,manual,90051.0,2.0,2.0,10598.0
bmw,3 series,2003.0,4.7,petrol,semi-automatic,61010.0,2.0,1.0,8479.0
honda,civic,2012.0,4.1,diesel,manual,44984.0,2.0,4.0,10900.0
audi,a4,2023.0,1.6,hybrid,semi-automatic,176562.0,2.0,3.0,10068.0
honda,civic,2019.0,3.0,electric,manual,258633.0,5.0,4.0,9627.0
ford,fiesta,2021.0,4.1,hybrid,semi-automatic,268526.0,5.0,5.0,10129.0
volkswagen,golf,2005.0,4.8,petrol,semi-automatic,68566.0,3.0,1.0,9028.0
audi,a4,2002.0,3.8,diesel,semi-automatic,293695.0,2.0,1.0,2626.0
toyota,camry,2016.0,2.1,hybrid,semi-automatic,291660.0,5.0,2.0,6166.0
audi,q5,2015.0,4.7,electric,automatic,98489.0,4.0,4.0,14830.0
hyundai,elantra,2014.0,1.5,electric,manual,78652.0,4.0,5.0,10226.0
audi,a3,2013.0,4.0,petrol,automatic,284811.0,3.0,1.0,7803.0
mercedes,e-class,2002.0,4.3,hybrid,semi-automatic,23722.0,5.0,5.0,9525.0
hyundai,sonata,2014.0,3.4,electric,manual,73979.0,2.0,4.0,12220.0
toyota,camry,2008.0,2.5,diesel,semi-automatic,223819.0,4.0,4.0,4523.0
hyundai,sonata,2012.0,1.9,hybrid,automatic,2929.0,2.0,3.0,12041.0
chevrolet,malibu,2023.0,1.3,hybrid,automatic,114077.0,4.0,4.0,12518.0
audi,a4,2007.0,4.8,electric,manual,62057.0,4.0,3.0,11758.0
ford,focus,2002.0,3.3,hybrid,manual,26697.0,3.0,5.0,8466.0
toyota,rav4,2021.0,3.8,hybrid,semi-automatic,252751.0,5.0,2.0,10144.0
honda,civic,2017.0,3.7,diesel,manual,195388.0,5.0,1.0,8992.0
volkswagen,tiguan,2012.0,2.9,hybrid,automatic,78118.0,2.0,4.0,11537.0
honda,cr-v,2019.0,1.7,diesel,semi-automatic,199846.0,2.0,3.0,7503.0
bmw,x5,2002.0,3.3,hybrid,manual,96417.0,3.0,1.0,7071.0
mercedes,e-class,2004.0,4.0,diesel,manual,164121.0,3.0,5.0,6017.0
volkswagen,golf,2013.0,3.6,diesel,semi-automatic,171445.0,5.0,3.0,8171.0
ford,explorer,2004.0,1.1,diesel,semi-automatic,98492.0,5.0,4.0,4430.0
mercedes,gla,2009.0,4.6,petrol,manual,101116.0,4.0,5.0,9377.0
hyundai,elantra,2014.0,3.2,electric,semi-automatic,110800.0,3.0,5.0,11284.0
bmw,3 series,2015.0,2.0,petrol,manual,165528.0,4.0,1.0,7289.0
chevrolet,malibu,2002.0,2.2,petrol,semi-automatic,243388.0,3.0,5.0,2032.0
volkswagen,tiguan,2006.0,4.5,electric,semi-automatic,47808.0,5.0,2.0,11443.0
audi,q5,2011.0,2.2,electric,manual,161964.0,5.0,3.0,8360.0
volkswagen,tiguan,2003.0,1.9,electric,automatic,146859.0,5.0,1.0,7462.0
ford,explorer,2005.0,3.2,electric,semi-automatic,33266.0,2.0,2.0,10134.0
volkswagen,golf,2010.0,3.1,diesel,semi-automatic,154466.0,4.0,3.0,7110.0
mercedes,gla,2015.0,2.9,electric,automatic,60182.0,4.0,4.0,13796.0
volkswagen,tiguan,2023.0,1.4,petrol,automatic,279437.0,3.0,2.0,8311.0
bmw,5 series,2010.0,1.6,hybrid,manual,247383.0,3.0,2.0,4752.0
honda,cr-v,2017.0,3.3,hybrid,semi-automatic,210820.0,5.0,5.0,9283.0
toyota,camry,2009.0,2.7,diesel,semi-automatic,57372.0,4.0,4.0,8352.0
audi,a4,2004.0,2.6,petrol,semi-automatic,138479.0,2.0,3.0,5130.0
toyota,rav4,2004.0,1.9,petrol,semi-automatic,104826.0,3.0,2.0,5103.0
honda,civic,2000.0,4.1,electric,semi-automatic,90777.0,3.0,3.0,8384.0
ford,explorer,2009.0,5.0,electric,semi-automatic,92371.0,3.0,5.0,11952.0
kia,optima,2001.0,1.7,hybrid,manual,56182.0,3.0,4.0,5976.0
hyundai,tucson,2007.0,2.9,diesel,semi-automatic,967.0,2.0,3.0,9080.0
ford,fiesta,2018.0,4.3,petrol,manual,272171.0,4.0,4.0,8356.0
kia,sportage,2010.0,2.6,petrol,semi-automatic,171343.0,4.0,4.0,6273.0
chevrolet,equinox,2013.0,3.4,electric,automatic,142209.0,4.0,3.0,12055.0
honda,cr-v,2007.0,4.2,hybrid,automatic,89968.0,3.0,4.0,11100.0
honda,accord,2006.0,1.7,hybrid,automatic,213893.0,2.0,1.0,5822.0
mercedes,c-class,2004.0,1.7,hybrid,semi-automatic,105588.0,5.0,3.0,5888.0
kia,sportage,2008.0,3.6,electric,manual,241870.0,5.0,5.0,7262.0
honda,cr-v,2006.0,3.8,diesel,automatic,211493.0,5.0,1.0,6970.0
bmw,3 series,2012.0,3.3,electric,semi-automatic,132770.0,4.0,3.0,10344.0
toyota,corolla,2022.0,2.8,diesel,semi-automatic,216048.0,4.0,1.0,9179.0
mercedes,e-class,2021.0,4.4,hybrid,manual,231708.0,4.0,2.0,11165.0
mercedes,c-class,2021.0,3.9,electric,automatic,9279.0,4.0,2.0,17614.0
volkswagen,tiguan,2007.0,1.5,petrol,automatic,229041.0,3.0,5.0,4619.0
volkswagen,tiguan,2011.0,1.1,hybrid,manual,7027.0,3.0,1.0,9359.0
chevrolet,impala,2023.0,3.5,electric,manual,186677.0,2.0,4.0,12766.0
honda,cr-v,2021.0,2.5,petrol,automatic,74456.0,5.0,1.0,12910.0
mercedes,c-class,2020.0,2.2,diesel,manual,247124.0,4.0,2.0,7357.0
toyota,camry,2011.0,2.0,diesel,manual,290151.0,2.0,5.0,3596.0
ford,explorer,2004.0,4.4,hybrid,manual,37216.0,3.0,1.0,9955.0
bmw,5 series,2014.0,1.9,diesel,semi-automatic,19148.0,2.0,2.0,9817.0
audi,a3,2009.0,2.5,electric,automatic,257625.0,5.0,2.0,7647.0
volkswagen,passat,2006.0,2.3,diesel,automatic,99250.0,3.0,5.0,7715.0
kia,sportage,2013.0,4.2,electric,semi-automatic,172709.0,4.0,1.0,10745.0
ford,explorer,2019.0,3.6,diesel,manual,8331.0,3.0,1.0,13233.0
honda,cr-v,2009.0,3.1,electric,automatic,129153.0,5.0,4.0,10816.0
kia,optima,2018.0,2.0,diesel,automatic,214831.0,3.0,1.0,8703.0
bmw,5 series,2012.0,2.5,diesel,automatic,123274.0,4.0,1.0,9234.0
mercedes,gla,2023.0,1.5,electric,semi-automatic,224051.0,2.0,2.0,10018.0
mercedes,gla,2018.0,4.2,diesel,automatic,125760.0,4.0,1.0,12684.0
volkswagen,passat,2014.0,1.2,hybrid,manual,100150.0,5.0,1.0,8497.0
toyota,camry,2018.0,2.0,petrol,semi-automatic,194008.0,5.0,4.0,7619.0
bmw,3 series,2006.0,3.0,diesel,semi-automatic,281470.0,3.0,4.0,3270.0
bmw,x5,2020.0,3.3,hybrid,automatic,215374.0,3.0,1.0,11592.0
hyundai,tucson,2021.0,4.5,petrol,manual,227466.0,5.0,5.0,10350.0
bmw,5 series,2004.0,1.8,hybrid,manual,186063.0,2.0,3.0,4378.0
ford,explorer,2006.0,3.2,petrol,manual,14781.0,4.0,2.0,8804.0
volkswagen,golf,2012.0,2.3,diesel,automatic,110813.0,4.0,3.0,9283.0
chevrolet,equinox,2002.0,3.7,hybrid,manual,261395.0,5.0,4.0,4172.0
hyundai,sonata,2000.0,1.6,electric,automatic,161695.0,4.0,1.0,5966.0
bmw,3 series,2003.0,3.2,hybrid,semi-automatic,71841.0,2.0,1.0,7763.0
honda,cr-v,2010.0,2.1,diesel,manual,277789.0,5.0,1.0,3644.0
chevrolet,equinox,2017.0,1.9,diesel,semi-automatic,43020.0,5.0,5.0,10239.0
hyundai,sonata,2000.0,2.8,hybrid,semi-automatic,214526.0,2.0,2.0,3609.0
chevrolet,impala,2010.0,3.4,electric,automatic,113216.0,2.0,4.0,11735.0
kia,optima,2001.0,1.2,diesel,semi-automatic,38717.0,2.0,1.0,4825.0
mercedes,gla,2011.0,4.1,diesel,automatic,102940.0,5.0,2.0,10941.0
hyundai,tucson,2023.0,2.7,petrol,automatic,222326.0,4.0,4.0,10753.0
bmw,3 series,2016.0,1.6,petrol,manual,102470.0,5.0,3.0,8450.0
hyundai,elantra,2012.0,2.8,hybrid,semi-automatic,185144.0,3.0,1.0,7797.0
ford,explorer,2022.0,2.7,electric,semi-automatic,16475.0,4.0,4.0,15070.0
mercedes,gla,2003.0,2.0,diesel,semi-automatic,173116.0,3.0,1.0,3537.0
bmw,x5,2002.0,4.6,diesel,semi-automatic,134954.0,5.0,2.0,6600.0
bmw,x5,2009.0,2.9,diesel,semi-automatic,135918.0,2.0,2.0,6981.0
audi,a4,2019.0,3.1,petrol,manual,53753.0,5.0,4.0,11824.0
honda,civic,2008.0,1.8,petrol,semi-automatic,160396.0,5.0,3.0,5092.0
chevrolet,impala,2020.0,4.3,petrol,automatic,160083.0,4.0,1.0,12698.0
mercedes,c-class,2001.0,1.3,hybrid,semi-automatic,219995.0,4.0,3.0,2300.0
toyota,camry,2012.0,3.5,petrol,semi-automatic,159933.0,3.0,2.0,8001.0
toyota,camry,2012.0,2.2,petrol,manual,121281.0,5.0,1.0,7474.0
honda,cr-v,2011.0,4.5,electric,automatic,252749.0,2.0,1.0,10345.0
chevrolet,equinox,2021.0,1.3,diesel,semi-automatic,71617.0,4.0,4.0,10267.0
chevrolet,malibu,2006.0,4.9,diesel,automatic,286774.0,3.0,4.0,6564.0
toyota,camry,2017.0,1.3,hybrid,manual,279642.0,2.0,5.0,5907.0
volkswagen,passat,2005.0,4.3,diesel,automatic,102606.0,5.0,1.0,9347.0
ford,focus,2008.0,1.5,petrol,automatic,14038.0,3.0,4.0,9219.0
bmw,5 series,2016.0,4.6,hybrid,automatic,18806.0,2.0,5.0,15623.0
audi,q5,2011.0,2.9,electric,manual,264222.0,2.0,4.0,7015.0
honda,accord,2002.0,3.3,diesel,automatic,102527.0,3.0,3.0,7449.0
bmw,x5,2020.0,2.2,diesel,manual,34981.0,4.0,3.0,11600.0
volkswagen,golf,2020.0,3.3,hybrid,manual,186734.0,2.0,2.0,10665.0
kia,rio,2019.0,4.0,diesel,semi-automatic,202288.0,2.0,5.0,9754.0
chevrolet,equinox,2010.0,2.3,diesel,automatic,220489.0,4.0,1.0,6490.0
audi,a4,2003.0,1.5,petrol,automatic,260266.0,4.0,1.0,2794.0
honda,accord,2022.0,1.4,petrol,manual,29660.0,5.0,2.0,11506.0
bmw,3 series,2011.0,4.0,electric,manual,116379.0,5.0,4.0,11072.0
toyota,corolla,2005.0,3.5,petrol,automatic,205397.0,2.0,3.0,6492.0
bmw,3 series,2000.0,3.5,diesel,automatic,231256.0,2.0,1.0,4474.0
bmw,5 series,2018.0,3.7,electric,automatic,99505.0,3.0,3.0,14709.0
chevrolet,malibu,2013.0,3.2,electric,manual,165340.0,3.0,3.0,9893.0
hyundai,elantra,2013.0,2.7,diesel,manual,14465.0,2.0,5.0,10410.0
kia,rio,2017.0,2.2,diesel,automatic,120083.0,3.0,1.0,10498.0
honda,civic,2019.0,3.0,diesel,automatic,13013.0,5.0,5.0,14039.0
volkswagen,tiguan,2019.0,2.7,electric,semi-automatic,31036.0,3.0,5.0,13879.0
volkswagen,tiguan,2006.0,1.7,electric,automatic,235326.0,2.0,3.0,6393.0
audi,q5,2016.0,1.4,electric,semi-automatic,13593.0,5.0,3.0,12028.0
audi,a3,2002.0,3.1,petrol,manual,16100.0,4.0,4.0,7478.0
audi,a3,2014.0,3.0,hybrid,automatic,113665.0,2.0,1.0,11526.0
kia,optima,2018.0,4.8,hybrid,manual,265363.0,2.0,2.0,9992.0
toyota,corolla,2023.0,4.8,hybrid,semi-automatic,34738.0,2.0,3.0,16105.0
ford,fiesta,2005.0,2.9,petrol,automatic,79866.0,3.0,5.0,8402.0
ford,explorer,2001.0,2.9,hybrid,automatic,198686.0,4.0,5.0,5826.0
audi,a4,2014.0,4.7,diesel,semi-automatic,198468.0,5.0,2.0,9030.0
chevrolet,equinox,2008.0,1.4,hybrid,manual,218843.0,5.0,3.0,4523.0
toyota,corolla,2022.0,5.0,diesel,semi-automatic,284939.0,4.0,3.0,10001.0
mercedes,e-class,2017.0,2.0,diesel,manual,116231.0,3.0,5.0,8875.0
bmw,3 series,2019.0,3.6,hybrid,manual,146344.0,2.0,2.0,11473.0
volkswagen,tiguan,2004.0,3.9,hybrid,automatic,172561.0,2.0,2.0,8248.0
bmw,x5,2023.0,4.1,petrol,automatic,92854.0,4.0,1.0,14742.0
toyota,camry,2020.0,1.3,petrol,manual,106291.0,2.0,4.0,9274.0
bmw,3 series,2023.0,1.2,hybrid,manual,304.0,2.0,1.0,13193.0
ford,focus,2017.0,1.2,petrol,semi-automatic,195613.0,3.0,5.0,6487.0
honda,accord,2020.0,2.2,petrol,semi-automatic,274038.0,3.0,1.0,6819.0
audi,a4,2016.0,3.7,hybrid,automatic,53763.0,5.0,1.0,14024.0
honda,civic,2017.0,1.8,hybrid,semi-automatic,6251.0,2.0,4.0,11874.0
ford,focus,2016.0,4.1,petrol,automatic,159652.0,5.0,3.0,11306.0
mercedes,e-class,2001.0,3.8,electric,automatic,99792.0,3.0,4.0,9704.0
honda,accord,2021.0,1.5,hybrid,automatic,267269.0,2.0,1.0,9054.0
mercedes,gla,2022.0,4.9,diesel,automatic,197564.0,3.0,2.0,13148.0
mercedes,gla,2019.0,4.5,electric,automatic,87606.0,5.0,1.0,16047.0
kia,sportage,2010.0,3.7,diesel,automatic,78088.0,4.0,2.0,10738.0
toyota,rav4,2001.0,4.0,electric,automatic,52222.0,3.0,1.0,10855.0
kia,sportage,2018.0,4.4,hybrid,semi-automatic,234162.0,4.0,4.0,10216.0
ford,explorer,2014.0,4.6,diesel,semi-automatic,26038.0,5.0,2.0,12379.0
audi,a4,2014.0,1.8,petrol,automatic,106052.0,3.0,4.0,9478.0
chevrolet,impala,2010.0,4.5,diesel,semi-automatic,102085.0,3.0,3.0,9558.0
mercedes,c-class,2002.0,3.9,hybrid,semi-automatic,86694.0,5.0,3.0,7866.0
mercedes,gla,2003.0,3.1,hybrid,manual,282531.0,4.0,4.0,3449.0
chevrolet,equinox,2011.0,2.6,hybrid,manual,137574.0,5.0,4.0,8248.0
hyundai,elantra,2001.0,4.6,diesel,automatic,231983.0,4.0,2.0,5860.0
mercedes,c-class,2018.0,1.1,hybrid,automatic,117375.0,5.0,1.0,10752.0
mercedes,gla,2007.0,2.9,electric,semi-automatic,213587.0,4.0,1.0,6828.0
honda,civic,2021.0,1.5,electric,manual,103231.0,3.0,5.0,11835.0
toyota,corolla,2001.0,1.9,electric,semi-automatic,218047.0,2.0,5.0,3939.0
honda,cr-v,2002.0,1.7,hybrid,semi-automatic,187222.0,3.0,1.0,3655.0
bmw,5 series,2012.0,1.1,diesel,semi-automatic,100340.0,4.0,2.0,6793.0
toyota,camry,2009.0,2.3,hybrid,manual,18215.0,3.0,1.0,9735.0
hyundai,sonata,2021.0,2.3,electric,manual,208278.0,4.0,4.0,10534.0
kia,optima,2022.0,1.1,hybrid,semi-automatic,207337.0,5.0,3.0,8653.0
chevrolet,equinox,2013.0,3.0,diesel,semi-automatic,112614.0,4.0,3.0,8747.0
honda,civic,2018.0,1.8,diesel,manual,111359.0,4.0,2.0,9072.0
mercedes,gla,2004.0,2.1,petrol,manual,297401.0,4.0,3.0,2000.0
volkswagen,tiguan,2023.0,3.4,petrol,semi-automatic,84322.0,5.0,3.0,12713.0
toyota,camry,2014.0,3.2,hybrid,semi-automatic,38164.0,4.0,3.0,11736.0
bmw,5 series,2015.0,4.3,hybrid,manual,226105.0,2.0,3.0,9377.0
kia,optima,2000.0,3.7,diesel,manual,257344.0,2.0,4.0,2653.0
toyota,rav4,2022.0,3.8,petrol,automatic,253374.0,4.0,5.0,10932.0
mercedes,e-class,2016.0,3.0,hybrid,manual,123858.0,5.0,4.0,10422.0
ford,focus,2011.0,2.9,petrol,semi-automatic,78884.0,2.0,2.0,8722.0
toyota,rav4,2013.0,3.8,petrol,semi-automatic,296839.0,2.0,2.0,5863.0
bmw,x5,2018.0,2.2,diesel,semi-automatic,227535.0,4.0,5.0,7149.0
bmw,3 series,2005.0,1.2,diesel,manual,257760.0,5.0,5.0,2000.0
audi,a4,2011.0,3.1,hybrid,semi-automatic,220492.0,3.0,3.0,7090.0
hyundai,elantra,2015.0,2.7,petrol,automatic,268765.0,4.0,3.0,7424.0
bmw,5 series,2020.0,2.9,diesel,semi-automatic,83120.0,2.0,1.0,11337.0
toyota,camry,2009.0,4.3,hybrid,semi-automatic,118688.0,4.0,1.0,9726.0
ford,fiesta,2007.0,1.5,electric,manual,189411.0,4.0,1.0,5911.0
honda,cr-v,2007.0,4.8,diesel,semi-automatic,116717.0,4.0,2.0,8665.0
chevrolet,equinox,2009.0,2.3,electric,automatic,135617.0,4.0,4.0,9887.0
audi,a4,2007.0,2.8,hybrid,manual,53161.0,3.0,5.0,8936.0
audi,q5,2008.0,3.6,electric,semi-automatic,239176.0,2.0,4.0,7316.0
kia,sportage,2022.0,4.5,petrol,manual,62867.0,2.0,3.0,13942.0
chevrolet,equinox,2012.0,3.2,petrol,manual,77921.0,5.0,4.0,9341.0
volkswagen,golf,2009.0,2.8,hybrid,manual,238049.0,2.0,2.0,5839.0
toyota,corolla,2023.0,1.4,hybrid,semi-automatic,254854.0,2.0,5.0,8302.0
bmw,5 series,2018.0,3.4,hybrid,semi-automatic,22501.0,4.0,3.0,13449.0
bmw,3 series,2004.0,3.5,hybrid,manual,37472.0,2.0,4.0,9050.0
mercedes,e-class,2022.0,1.7,hybrid,manual,89383.0,4.0,1.0,11612.0
hyundai,sonata,2020.0,1.4,petrol,automatic,66280.0,5.0,5.0,11674.0
toyota,camry,2023.0,2.8,petrol,automatic,267121.0,3.0,3.0,9957.0
honda,accord,2008.0,1.8,electric,semi-automatic,127873.0,4.0,3.0,7742.0
